,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,param_random_state,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
389,0.39109029769897463,0.018039143973334008,0.1041785717010498,0.0032518932259475272,True,20,0.15,8,3,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 3, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
390,0.10708870887756347,0.0018184606599253622,0.10203847885131836,0.00010469726183906812,True,20,0.15,8,5,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,0.9333333333333333,0.9166666666666666,1.0,0.9322033898305084,0.9497740112994351,0.029943716020987124,1158,0.9747899159663865,0.9621848739495799,0.9705882352941176,0.9916317991631799,0.9707112970711297,0.9739812242888787,0.009731962343515355
391,0.16687560081481934,0.05289550826920656,0.1020237922668457,0.000122085808724057,True,20,0.15,8,5,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9765536723163841,0.020057690741918256,892,1.0,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.9874476987447699,0.9932948911782287,0.004267674609128865
392,0.15384864807128906,0.04707208884314396,0.10227117538452149,0.0002527167031382918,True,20,0.15,8,5,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9865536723163842,0.016469289953448183,815,0.9957983193277311,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.99581589958159,0.9941281952111389,0.0020526932062312916
393,0.25410046577453616,0.0009498672504195096,0.10223312377929687,0.00010090412835817046,True,20,0.15,8,5,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,0.9957983193277311,1.0,1.0,1.0,1.0,0.9991596638655462,0.001680672268907557
394,0.4291548252105713,0.06111220233868262,0.10271577835083008,0.0008041662860706485,True,20,0.15,8,5,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
395,0.10776815414428711,0.0019903976054948965,0.10198111534118652,6.665876487899957e-05,True,20,0.15,8,8,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.9666666666666667,0.9333333333333333,0.9166666666666666,1.0,0.9322033898305084,0.9497740112994351,0.029943716020987124,1158,0.9747899159663865,0.9621848739495799,0.9705882352941176,0.9916317991631799,0.9707112970711297,0.9739812242888787,0.009731962343515355
396,0.12749094963073732,0.010179776455302674,0.10240368843078614,0.0006207386823057656,True,20,0.15,8,8,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",0.95,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9765536723163841,0.020057690741918256,892,1.0,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.9874476987447699,0.9932948911782287,0.004267674609128865
397,0.15310754776000976,0.044964321008932426,0.10221562385559083,0.0004060784714194704,True,20,0.15,8,8,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,0.9661016949152542,0.9865536723163842,0.016469289953448183,815,0.9957983193277311,0.9957983193277311,0.9915966386554622,0.9916317991631799,0.99581589958159,0.9941281952111389,0.0020526932062312916
398,0.3038354396820068,0.03835259186088999,0.10298199653625488,0.0007777836515681558,True,20,0.15,8,8,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,0.9957983193277311,1.0,1.0,1.0,1.0,0.9991596638655462,0.001680672268907557
399,0.39404973983764646,0.02191109295515863,0.10233826637268066,0.0003388833878527387,True,20,0.15,8,8,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.15, 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,0.9666666666666667,1.0,1.0,1.0,0.9933333333333334,0.01333333333333333,694,1.0,1.0,1.0,1.0,1.0,1.0,0.0
400,0.10636448860168457,0.0005471615281520432,0.10198955535888672,9.867930415719929e-05,True,20,0.25,1,2,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,0.9661016949152542,0.9932203389830508,0.013559322033898313,767,1.0,1.0,1.0,1.0,1.0,1.0,0.0
401,0.13310670852661133,0.015874360709926615,0.10268025398254395,0.000523090306041231,True,20,0.25,1,2,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
402,0.1538989543914795,0.04725279319282508,0.10201549530029297,3.664021191651352e-05,True,20,0.25,1,2,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
403,0.25649380683898926,0.011926513478646735,0.10274085998535157,0.0006019399454620566,True,20,0.25,1,2,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
404,0.3739749908447266,0.004666000093388269,0.10261778831481934,0.00044770218691432914,True,20,0.25,1,2,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
405,0.10781450271606445,0.0011532560603603405,0.10309700965881348,0.0013216085068371737,True,20,0.25,1,3,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,0.9661016949152542,0.9932203389830508,0.013559322033898313,767,1.0,1.0,1.0,1.0,1.0,1.0,0.0
406,0.15613408088684083,0.03620578897787087,0.10283169746398926,0.00043121474922033987,True,20,0.25,1,3,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
407,0.21569905281066895,0.043013742205752215,0.10240497589111328,5.960208887342295e-05,True,20,0.25,1,3,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
408,0.3291164398193359,0.05864326033187778,0.1026888370513916,0.0005702974086620889,True,20,0.25,1,3,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
409,0.3844339370727539,0.014043801968209407,0.10264024734497071,0.00032486918038004606,True,20,0.25,1,3,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
410,0.10750527381896972,0.001651798187642553,0.10255565643310546,0.00038079045137056966,True,20,0.25,1,5,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
411,0.15764412879943848,0.03783378349028999,0.10248517990112305,0.00012345607786488645,True,20,0.25,1,5,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
412,0.17953505516052246,0.048175391774731575,0.10227513313293457,0.00021321239126692254,True,20,0.25,1,5,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
413,0.3056907653808594,0.05887457591115172,0.10251760482788086,0.00017624123270528627,True,20,0.25,1,5,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
414,0.39786829948425295,0.02669283775583229,0.10275330543518066,0.0009220072736668593,True,20,0.25,1,5,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
415,0.10751872062683106,0.0010035158636066278,0.10209016799926758,0.0002052198441722485,True,20,0.25,1,8,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,0.9830508474576272,0.9966101694915255,0.006779661016949135,679,1.0,1.0,1.0,1.0,1.0,1.0,0.0
416,0.12488031387329102,0.0075784082402297346,0.10231146812438965,0.0004059407343928706,True,20,0.25,1,8,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
417,0.14380354881286622,0.014208394916234053,0.10195560455322265,0.00018882591314310968,True,20,0.25,1,8,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
418,0.32610068321228025,0.05271169068253169,0.10762510299682618,0.009895958757665866,True,20,0.25,1,8,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
419,0.40731015205383303,0.03861125832249197,0.10238785743713379,0.0002924549777849792,True,20,0.25,1,8,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
420,0.11128911972045899,0.009892635837438999,0.10213890075683593,6.502660338100683e-05,True,20,0.25,2,2,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,0.9830508474576272,1.0,0.9966101694915255,0.006779661016949135,679,1.0,1.0,1.0,1.0,1.0,1.0,0.0
421,0.12631888389587403,0.008285892659256442,0.10270156860351562,0.0005500396836237005,True,20,0.25,2,2,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
422,0.20139131546020508,0.05507452909284569,0.10521354675292968,0.006252888722875178,True,20,0.25,2,2,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
423,0.3260948181152344,0.04833921233090145,0.10328044891357421,0.0022528254002866185,True,20,0.25,2,2,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
424,0.39496650695800783,0.02647141494433285,0.1023977279663086,0.0005463669449041732,True,20,0.25,2,2,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
425,0.1066859245300293,0.00031506790700856486,0.10213761329650879,5.151814506587287e-05,True,20,0.25,2,3,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,0.9830508474576272,1.0,0.9966101694915255,0.006779661016949135,679,1.0,1.0,1.0,1.0,1.0,1.0,0.0
426,0.13101563453674317,0.014056400885004905,0.10264248847961426,0.0008449820762940826,True,20,0.25,2,3,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
427,0.1512744426727295,0.04364180502165032,0.10269398689270019,0.0014405170555359845,True,20,0.25,2,3,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
428,0.26535305976867674,0.019837711249363787,0.10328054428100586,0.001398802230279629,True,20,0.25,2,3,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
429,0.385712194442749,0.015281335104311997,0.10254082679748536,0.000330833613453242,True,20,0.25,2,3,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
430,0.10759329795837402,0.002564640593350843,0.10216178894042968,0.0002916112679782763,True,20,0.25,2,5,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
431,0.14240164756774903,0.04698369993287391,0.1030858039855957,0.0023857399805305695,True,20,0.25,2,5,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
432,0.12437429428100585,0.0008939709367275602,0.10195789337158204,8.544458862089986e-05,True,20,0.25,2,5,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
433,0.26172266006469724,0.012640810567454872,0.1025050163269043,0.0005734828816771527,True,20,0.25,2,5,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
434,0.39566864967346194,0.029688390607202526,0.10303354263305664,0.001204092995712796,True,20,0.25,2,5,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
435,0.10691571235656738,0.0006486925718385541,0.10202212333679199,9.371341217832235e-05,True,20,0.25,2,8,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,0.9661016949152542,0.9932203389830508,0.013559322033898313,767,1.0,1.0,1.0,1.0,1.0,1.0,0.0
436,0.12886176109313965,0.010954471469732188,0.10962772369384766,0.012269640245082668,True,20,0.25,2,8,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
437,0.20365047454833984,0.04472017384302503,0.10233736038208008,0.0004142983946073753,True,20,0.25,2,8,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
438,0.33611330986022947,0.06329142250590378,0.10310196876525879,0.0018525778575988316,True,20,0.25,2,8,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
439,0.3857682704925537,0.017931220020795134,0.10262398719787598,0.0010624920334197103,True,20,0.25,2,8,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
440,0.10717539787292481,0.0015360310192099127,0.1020822525024414,0.00012286567852320442,True,20,0.25,4,2,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,0.9661016949152542,0.9932203389830508,0.013559322033898313,767,1.0,1.0,1.0,1.0,0.99581589958159,0.999163179916318,0.0016736401673639989
441,0.12655811309814452,0.009786350727473659,0.10199475288391113,0.00026296745712789556,True,20,0.25,4,2,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
442,0.19774775505065917,0.04955955355042893,0.10199732780456543,0.00016699232143611446,True,20,0.25,4,2,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
443,0.3334712028503418,0.04674582246925266,0.10218238830566406,0.00017788064906275802,True,20,0.25,4,2,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
444,0.4253707408905029,0.0403904955796792,0.10420894622802734,0.0033950481922234866,True,20,0.25,4,2,148,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 148, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
445,0.10901923179626465,0.0011232195714440429,0.10246014595031738,0.0005078220590407564,True,20,0.25,4,3,10,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,0.9661016949152542,0.9932203389830508,0.013559322033898313,767,1.0,1.0,1.0,1.0,0.99581589958159,0.999163179916318,0.0016736401673639989
446,0.12208905220031738,0.0017379448207472425,0.1021794319152832,0.0001683166005385956,True,20,0.25,4,3,45,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 45, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
447,0.16943540573120117,0.050436438437993635,0.10585989952087402,0.00734939575845005,True,20,0.25,4,3,60,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 60, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
448,0.2818107604980469,0.03817950070691402,0.10337681770324707,0.0013625005597976989,True,20,0.25,4,3,110,-1,42,2,"{'bootstrap': True, 'max_depth': 20, 'max_features': 0.25, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 110, 'n_jobs': -1, 'random_state': 42, 'verbose': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
