,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
25,0.0059223175048828125,4.223361542361159e-05,0.0015072345733642579,6.664307238850614e-05,10,0.0001,rbf,42,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf', 'random_state': 42}",0.6166666666666667,0.6166666666666667,0.5833333333333334,0.5932203389830508,0.5932203389830508,0.6006214689265537,0.0135891855694847,60,0.6008403361344538,0.5966386554621849,0.6008403361344538,0.602510460251046,0.6317991631799164,0.6065257902324108,0.012784916625207348
26,0.006350851058959961,0.00013343848045193105,0.0015247821807861327,9.275513569634194e-05,10,0.0005,rbf,42,"{'C': 10, 'gamma': 0.0005, 'kernel': 'rbf', 'random_state': 42}",0.8666666666666667,0.85,0.8666666666666667,0.8983050847457628,0.8813559322033898,0.8725988700564973,0.016239375684072535,48,0.9117647058823529,0.8991596638655462,0.865546218487395,0.9163179916317992,0.8870292887029289,0.8959635737140046,0.018326101857577447
27,0.008682966232299805,0.00034532654321477944,0.0018431663513183594,0.0003436746515768216,20,1,rbf,42,"{'C': 20, 'gamma': 1, 'kernel': 'rbf', 'random_state': 42}",0.5833333333333334,0.5666666666666667,0.5666666666666667,0.576271186440678,0.5932203389830508,0.577231638418079,0.010168863759657186,64,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,0.007909154891967774,0.0001812015457833366,0.0017621040344238282,7.088732465665166e-05,20,0.5,rbf,42,"{'C': 20, 'gamma': 0.5, 'kernel': 'rbf', 'random_state': 42}",0.6166666666666667,0.6,0.6,0.6101694915254238,0.6610169491525424,0.6175706214689266,0.022630204265652897,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,0.008252286911010742,0.00016588784383704666,0.0016332149505615234,3.627674811332124e-05,20,0.1,rbf,42,"{'C': 20, 'gamma': 0.1, 'kernel': 'rbf', 'random_state': 42}",0.8833333333333333,0.8333333333333334,0.95,0.864406779661017,0.9322033898305084,0.8926553672316384,0.04302659577607052,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30,0.0131317138671875,0.0021962019296073026,0.002037191390991211,0.001709814105725139,20,0.01,rbf,42,"{'C': 20, 'gamma': 0.01, 'kernel': 'rbf', 'random_state': 42}",1.0,0.9833333333333333,0.9833333333333333,1.0,1.0,0.9933333333333334,0.008164965809277286,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0.00909123420715332,0.0002056657092464859,0.0014771461486816407,4.7384899360687085e-05,20,0.05,rbf,42,"{'C': 20, 'gamma': 0.05, 'kernel': 'rbf', 'random_state': 42}",0.9166666666666666,0.9833333333333333,0.9833333333333333,0.9491525423728814,0.9491525423728814,0.9563276836158192,0.02503825793653911,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
32,0.00874500274658203,0.0008347504590830537,0.0012578487396240235,5.2091791577840574e-05,20,0.001,rbf,42,"{'C': 20, 'gamma': 0.001, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33,0.014255857467651368,0.004071164003757208,0.0011767864227294922,8.392325856464958e-05,20,0.005,rbf,42,"{'C': 20, 'gamma': 0.005, 'kernel': 'rbf', 'random_state': 42}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,0.00607147216796875,0.00017713929882077413,0.0015051841735839843,2.7777309538471886e-05,20,0.0001,rbf,42,"{'C': 20, 'gamma': 0.0001, 'kernel': 'rbf', 'random_state': 42}",0.6166666666666667,0.6833333333333333,0.6166666666666667,0.6440677966101694,0.6271186440677966,0.6375706214689265,0.024978525041900613,51,0.6596638655462185,0.6554621848739496,0.6386554621848739,0.6443514644351465,0.6694560669456067,0.653517808797159,0.010958958896573296
